trainid,axle,state,side,wheel_diameter,flange_height,flange_thickness,qr,date,trainfile,data
CMRLTR37,L1-R1,AFTER,LH,838.05,29.09,32.41,9.67,2023-05-05,cmrltr37,
CMRLTR37,L1-R1,AFTER,RH,838.25,28.96,32.48,9.43,2023-05-05,cmrltr37,
CMRLTR37,L2-R2,BEFORE,LH,844.43,37.53,32.67,3.6,2023-05-03,cmrltr37,
CMRLTR37,L2-R2,BEFORE,RH,839.76,39.95,32.93,5.62,2023-05-03,cmrltr37,
CMRLTR37,L2-R2,AFTER,LH,837.46,29.03,32.39,9.84,2023-05-05,cmrltr37,
CMRLTR37,L2-R2,AFTER,RH,837.42,28.93,31.94,9.38,2023-05-05,cmrltr37,
CMRLTR37,L3-R3,BEFORE,LH,847.29,35.94,31.4,3.31,2023-05-03,cmrltr37,
CMRLTR37,L3-R3,BEFORE,RH,847.14,36.29,32.72,5.86,2023-05-03,cmrltr37,
CMRLTR37,L3-R3,AFTER,LH,839.26,29.08,32.15,9.71,2023-05-05,cmrltr37,
CMRLTR37,L3-R3,AFTER,RH,839.31,28.99,32.24,9.51,2023-05-05,cmrltr37,
CMRLTR37,L4-R4,BEFORE,LH,848.73,35.22,30.28,3.43,2023-05-03,cmrltr37,
CMRLTR37,L4-R4,BEFORE,RH,847.34,36.33,31.43,5.93,2023-05-03,cmrltr37,
CMRLTR37,L4-R4,AFTER,LH,838.62,28.91,31.98,10.43,2023-05-05,cmrltr37,
CMRLTR37,L4-R4,AFTER,RH,838.81,28.98,31.85,9.99,2023-05-05,cmrltr37,
CMRLTR37,L5-R5,BEFORE,LH,846.91,36.05,30.72,3.45,2023-05-03,cmrltr37,
CMRLTR37,L5-R5,BEFORE,RH,846.41,36.62,32.26,6.0,2023-05-03,cmrltr37,
CMRLTR37,L5-R5,AFTER,LH,839.24,28.95,32.13,9.76,2023-05-05,cmrltr37,
CMRLTR37,L5-R5,AFTER,RH,839.31,28.91,32.37,9.49,2023-05-05,cmrltr37,
CMRLTR37,L6-R6,BEFORE,LH,845.4,36.76,31.6,3.21,2023-05-03,cmrltr37,
CMRLTR37,L6-R6,BEFORE,RH,847.24,36.27,32.42,5.81,2023-05-03,cmrltr37,
CMRLTR37,L6-R6,AFTER,LH,839.76,28.92,31.89,9.84,2023-05-05,cmrltr37,
CMRLTR37,L6-R6,AFTER,RH,839.58,28.92,32.31,9.54,2023-05-05,cmrltr37,
CMRLTR37,L7-R7,BEFORE,LH,848.38,35.59,29.88,3.34,2023-05-03,cmrltr37,
CMRLTR37,L7-R7,BEFORE,RH,848.1,35.83,32.7,6.01,2023-05-03,cmrltr37,
CMRLTR37,L7-R7,AFTER,LH,838.72,29.06,31.98,10.38,2023-05-05,cmrltr37,
CMRLTR37,L7-R7,AFTER,RH,838.84,29.03,31.97,10.01,2023-05-05,cmrltr37,
CMRLTR37,L8-R8,BEFORE,LH,849.31,34.99,29.96,3.32,2023-05-03,cmrltr37,
CMRLTR37,L8-R8,BEFORE,RH,849.8,35.07,31.41,6.17,2023-05-03,cmrltr37,
CMRLTR37,L8-R8,AFTER,LH,838.45,29.02,32.01,10.21,2023-05-05,cmrltr37,
CMRLTR37,L8-R8,AFTER,RH,838.85,29.05,31.84,10.01,2023-05-05,cmrltr37,
CMRLTR37,L9-R9,BEFORE,LH,843.71,37.87,31.12,3.22,2023-05-03,cmrltr37,
CMRLTR37,L9-R9,BEFORE,RH,842.25,38.41,32.3,5.72,2023-05-03,cmrltr37,
CMRLTR37,L9-R9,AFTER,LH,839.55,28.8,32.59,9.82,2023-05-05,cmrltr37,
CMRLTR37,L9-R9,AFTER,RH,839.72,29.04,31.94,9.45,2023-05-05,cmrltr37,
CMRLTR37,L10-R10,BEFORE,LH,843.41,37.8,31.88,3.29,2023-05-03,cmrltr37,
CMRLTR37,L10-R10,BEFORE,RH,844.44,37.85,32.95,5.7,2023-05-03,cmrltr37,
CMRLTR37,L10-R10,AFTER,LH,839.71,28.91,32.12,9.82,2023-05-05,cmrltr37,
CMRLTR37,L10-R10,AFTER,RH,839.68,28.96,32.27,9.54,2023-05-05,cmrltr37,
CMRLTR37,L11-R11,BEFORE,LH,847.03,35.86,31.46,3.12,2023-05-03,cmrltr37,
CMRLTR37,L11-R11,BEFORE,RH,847.01,36.54,32.97,6.03,2023-05-03,cmrltr37,
CMRLTR37,L11-R11,AFTER,LH,838.56,28.96,31.94,10.35,2023-05-05,cmrltr37,
CMRLTR37,L11-R11,AFTER,RH,838.65,29.03,31.77,9.97,2023-05-05,cmrltr37,
CMRLTR37,L12-R12,BEFORE,LH,846.47,36.3,29.18,3.24,2023-05-03,cmrltr37,
CMRLTR37,L12-R12,BEFORE,RH,848.15,35.79,31.96,6.08,2023-05-03,cmrltr37,
CMRLTR37,L12-R12,AFTER,LH,837.68,28.94,31.89,10.36,2023-05-05,cmrltr37,
CMRLTR37,L12-R12,AFTER,RH,837.76,29.03,31.83,10.05,2023-05-05,cmrltr37,
CMRLTR37,L13-R13,BEFORE,LH,847.04,36.02,29.35,3.19,2023-05-03,cmrltr37,
CMRLTR37,L13-R13,BEFORE,RH,847.97,35.77,31.57,5.88,2023-05-03,cmrltr37,
CMRLTR37,L13-R13,AFTER,LH,838.54,28.87,31.86,10.33,2023-05-05,cmrltr37,
CMRLTR37,L13-R13,AFTER,RH,838.67,29.92,32.04,10.09,2023-05-05,cmrltr37,
CMRLTR37,L14-R14,BEFORE,LH,847.97,35.56,31.3,3.34,2023-05-03,cmrltr37,
CMRLTR37,L14-R14,BEFORE,RH,848.23,35.78,32.31,5.76,2023-05-03,cmrltr37,
CMRLTR37,L14-R14,AFTER,LH,839.35,29.03,31.87,10.25,2023-05-05,cmrltr37,
CMRLTR37,L14-R14,AFTER,RH,839.23,29.05,31.89,9.97,2023-05-05,cmrltr37,
CMRLTR37,L15-R15,BEFORE,LH,848.59,35.35,31.52,3.49,2023-05-03,cmrltr37,
CMRLTR37,L15-R15,BEFORE,RH,848.29,35.73,31.97,5.7,2023-05-03,cmrltr37,
CMRLTR37,L15-R15,AFTER,LH,839.09,28.93,31.86,10.36,2023-05-05,cmrltr37,
CMRLTR37,L15-R15,AFTER,RH,839.21,29.0,31.94,9.99,2023-05-05,cmrltr37,
CMRLTR37,L16-R16,BEFORE,LH,849.57,34.95,30.13,3.58,2023-05-03,cmrltr37,
CMRLTR37,L16-R16,BEFORE,RH,849.11,35.31,31.57,5.9,2023-05-03,cmrltr37,
CMRLTR37,L16-R16,AFTER,LH,838.76,28.9,31.96,10.37,2023-05-05,cmrltr37,
CMRLTR37,L16-R16,AFTER,RH,838.88,29.05,31.99,9.98,2023-05-05,cmrltr37,
CMRLTR38,L1-R1,BEFORE,LH,844.46,37.14,30.61,3.05,2023-05-08,cmrltr38,
CMRLTR38,L1-R1,BEFORE,RH,846.16,36.88,32.95,6.6,2023-05-08,cmrltr38,
CMRLTR38,L1-R1,AFTER,LH,837.33,29.0,31.96,10.02,2023-05-12,cmrltr38,
CMRLTR38,L1-R1,AFTER,RH,837.23,29.1,31.93,10.07,2023-05-12,cmrltr38,
CMRLTR38,L2-R2,BEFORE,LH,845.96,36.52,32.21,3.33,2023-05-08,cmrltr38,
CMRLTR38,L2-R2,BEFORE,RH,843.66,37.77,34.86,7.62,2023-05-08,cmrltr38,
CMRLTR38,L2-R2,AFTER,LH,837.98,29.07,31.98,10.08,2023-05-12,cmrltr38,
CMRLTR38,L2-R2,AFTER,RH,838.01,28.96,31.94,10.07,2023-05-12,cmrltr38,
CMRLTR38,L3-R3,BEFORE,LH,849.01,35.28,31.65,3.52,2023-05-08,cmrltr38,
CMRLTR38,L3-R3,BEFORE,RH,849.03,34.86,32.88,6.61,2023-05-08,cmrltr38,
CMRLTR38,L3-R3,AFTER,LH,839.6,28.99,31.93,10.28,2023-05-12,cmrltr38,
CMRLTR38,L3-R3,AFTER,RH,839.52,28.93,31.95,10.03,2023-05-12,cmrltr38,
CMRLTR38,L4-R4,BEFORE,LH,850.57,34.39,30.43,3.43,2023-05-08,cmrltr38,
CMRLTR38,L4-R4,BEFORE,RH,849.5,34.65,32.43,6.86,2023-05-08,cmrltr38,
CMRLTR38,L4-R4,AFTER,LH,839.86,29.01,31.95,10.39,2023-05-12,cmrltr38,
CMRLTR38,L4-R4,AFTER,RH,839.96,28.93,31.97,10.01,2023-05-12,cmrltr38,
CMRLTR38,L5-R5,BEFORE,LH,849.65,34.87,29.51,2.99,2023-05-08,cmrltr38,
CMRLTR38,L5-R5,BEFORE,RH,850.18,34.51,32.18,6.54,2023-05-08,cmrltr38,
CMRLTR38,L5-R5,AFTER,LH,841.1,29.08,31.96,10.02,2023-05-12,cmrltr38,
CMRLTR38,L5-R5,AFTER,RH,841.21,29.01,31.98,10.01,2023-05-12,cmrltr38,
CMRLTR38,L6-R6,BEFORE,LH,849.76,34.93,31.06,3.11,2023-05-08,cmrltr38,
CMRLTR38,L6-R6,BEFORE,RH,850.42,34.13,32.76,6.94,2023-05-08,cmrltr38,
CMRLTR38,L6-R6,AFTER,LH,841.83,29.05,31.98,10.07,2023-05-12,cmrltr38,
CMRLTR38,L6-R6,AFTER,RH,841.92,29.06,31.95,10.03,2023-05-12,cmrltr38,
CMRLTR38,L7-R7,BEFORE,LH,850.91,34.2,30.67,3.26,2023-05-08,cmrltr38,
CMRLTR38,L7-R7,BEFORE,RH,851.11,34.05,32.31,6.49,2023-05-08,cmrltr38,
CMRLTR38,L7-R7,AFTER,LH,840.6,29.07,31.95,10.09,2023-05-12,cmrltr38,
CMRLTR38,L7-R7,AFTER,RH,840.66,28.98,31.93,10.04,2023-05-12,cmrltr38,
CMRLTR38,L8-R8,BEFORE,LH,850.77,34.32,29.24,3.09,2023-05-08,cmrltr38,
CMRLTR38,L8-R8,BEFORE,RH,852.05,33.53,31.58,6.8,2023-05-08,cmrltr38,
CMRLTR38,L8-R8,AFTER,LH,839.82,29.01,32.01,10.03,2023-05-12,cmrltr38,
CMRLTR38,L8-R8,AFTER,RH,839.86,29.03,31.97,10.05,2023-05-12,cmrltr38,
CMRLTR38,L9-R9,BEFORE,LH,846.83,36.56,31.15,3.19,2023-05-08,cmrltr38,
CMRLTR38,L9-R9,BEFORE,RH,846.33,36.4,32.91,6.6,2023-05-08,cmrltr38,
CMRLTR38,L9-R9,AFTER,LH,840.95,28.91,32.01,10.03,2023-05-12,cmrltr38,
CMRLTR38,L9-R9,AFTER,RH,840.78,28.97,31.81,9.71,2023-05-12,cmrltr38,
CMRLTR38,L10-R10,BEFORE,LH,846.72,36.4,31.48,3.1,2023-05-08,cmrltr38,
CMRLTR38,L10-R10,BEFORE,RH,846.47,36.3,32.74,6.06,2023-05-08,cmrltr38,
CMRLTR38,L10-R10,AFTER,LH,840.39,28.92,31.94,9.92,2023-05-12,cmrltr38,
CMRLTR38,L10-R10,AFTER,RH,840.52,28.94,31.98,9.66,2023-05-12,cmrltr38,
CMRLTR38,L11-R11,BEFORE,LH,849.34,35.05,31.17,3.02,2023-05-08,cmrltr38,
CMRLTR38,L11-R11,BEFORE,RH,849.87,34.51,33.22,7.19,2023-05-08,cmrltr38,
CMRLTR38,L11-R11,AFTER,LH,840.86,28.91,31.95,10.11,2023-05-12,cmrltr38,
CMRLTR38,L11-R11,AFTER,RH,840.74,28.92,32.05,9.82,2023-05-12,cmrltr38,
CMRLTR38,L12-R12,BEFORE,LH,849.02,35.19,29.68,3.13,2023-05-08,cmrltr38,
CMRLTR38,L12-R12,BEFORE,RH,850.79,34.35,32.1,6.79,2023-05-08,cmrltr38,
CMRLTR38,L12-R12,AFTER,LH,839.94,28.98,31.95,10.37,2023-05-12,cmrltr38,
CMRLTR38,L12-R12,AFTER,RH,839.82,28.85,31.89,9.99,2023-05-12,cmrltr38,
CMRLTR38,L13-R13,BEFORE,LH,849.73,34.84,30.24,3.17,2023-05-08,cmrltr38,
CMRLTR38,L13-R13,BEFORE,RH,850.94,34.03,32.0,6.7,2023-05-08,cmrltr38,
CMRLTR38,L13-R13,AFTER,LH,840.59,28.97,31.91,10.31,2023-05-12,cmrltr38,
CMRLTR38,L13-R13,AFTER,RH,840.56,28.84,31.89,10.9,2023-05-12,cmrltr38,
CMRLTR38,L14-R14,BEFORE,LH,850.09,34.67,30.44,3.12,2023-05-08,cmrltr38,
CMRLTR38,L14-R14,BEFORE,RH,850.8,34.1,32.4,6.49,2023-05-08,cmrltr38,
CMRLTR38,L14-R14,AFTER,LH,841.16,28.91,31.97,9.96,2023-05-12,cmrltr38,
CMRLTR38,L14-R14,AFTER,RH,840.99,28.89,31.97,9.75,2023-05-12,cmrltr38,
CMRLTR38,L15-R15,BEFORE,LH,851.17,34.06,31.22,3.61,2023-05-08,cmrltr38,
CMRLTR38,L15-R15,BEFORE,RH,850.89,33.88,32.7,6.9,2023-05-08,cmrltr38,
CMRLTR38,L15-R15,AFTER,LH,842.43,29.02,31.96,10.02,2023-05-12,cmrltr38,
CMRLTR38,L15-R15,AFTER,RH,842.5,28.96,31.94,10.0,2023-05-12,cmrltr38,
CMRLTR38,L16-R16,BEFORE,LH,851.58,34.05,29.72,3.41,2023-05-08,cmrltr38,
CMRLTR38,L16-R16,BEFORE,RH,850.13,34.35,31.83,6.45,2023-05-08,cmrltr38,
CMRLTR38,L16-R16,AFTER,LH,842.12,29.0,31.98,10.06,2023-05-12,cmrltr38,
CMRLTR38,L16-R16,AFTER,RH,842.12,28.98,31.99,10.01,2023-05-12,cmrltr38,
CMRLTR39,L1-R1,BEFORE,LH,844.35,36.85,30.95,2.88,2023-05-15,cmrltr39,
CMRLTR39,L1-R1,BEFORE,RH,843.65,37.2,31.45,5.21,2023-05-15,cmrltr39,
CMRLTR39,L1-R1,AFTER,LH,837.55,28.67,31.98,9.3,2023-05-22,cmrltr39,
CMRLTR39,L1-R1,AFTER,RH,837.75,28.58,32.05,9.06,2023-05-22,cmrltr39,
CMRLTR39,L2-R2,BEFORE,LH,844.2,37.0,32.1,3.18,2023-05-15,cmrltr39,
CMRLTR39,L2-R2,BEFORE,RH,839.6,39.4,32.4,5.25,2023-05-15,cmrltr39,
CMRLTR39,L2-R2,AFTER,LH,837.15,28.6,31.9,9.41,2023-05-22,cmrltr39,
CMRLTR39,L2-R2,AFTER,RH,837.1,28.5,31.5,9.01,2023-05-22,cmrltr39,
CMRLTR39,L3-R3,BEFORE,LH,847.0,35.45,31.1,2.9,2023-05-15,cmrltr39,
CMRLTR39,L3-R3,BEFORE,RH,846.8,35.8,32.4,5.48,2023-05-15,cmrltr39,
CMRLTR39,L3-R3,AFTER,LH,838.9,28.65,31.7,9.35,2023-05-22,cmrltr39,
CMRLTR39,L3-R3,AFTER,RH,838.95,28.55,31.8,9.15,2023-05-22,cmrltr39,
CMRLTR39,L4-R4,BEFORE,LH,848.4,34.75,29.9,3.05,2023-05-15,cmrltr39,
CMRLTR39,L4-R4,BEFORE,RH,847.0,35.85,31.1,5.55,2023-05-15,cmrltr39,
CMRLTR39,L4-R4,AFTER,LH,838.3,28.55,31.55,10.0,2023-05-22,cmrltr39,
CMRLTR39,L4-R4,AFTER,RH,838.45,28.6,31.4,9.62,2023-05-22,cmrltr39,
CMRLTR39,L5-R5,BEFORE,LH,846.6,35.6,30.3,3.08,2023-05-15,cmrltr39,
CMRLTR39,L5-R5,BEFORE,RH,846.1,36.1,31.9,5.63,2023-05-15,cmrltr39,
CMRLTR39,L5-R5,AFTER,LH,838.9,28.58,31.7,9.39,2023-05-22,cmrltr39,
CMRLTR39,L5-R5,AFTER,RH,838.95,28.55,31.9,9.12,2023-05-22,cmrltr39,
CMRLTR39,L6-R6,BEFORE,LH,845.1,36.3,31.25,2.84,2023-05-15,cmrltr39,
CMRLTR39,L6-R6,BEFORE,RH,846.9,35.8,32.05,5.45,2023-05-15,cmrltr39,
CMRLTR39,L6-R6,AFTER,LH,839.4,28.55,31.45,9.48,2023-05-22,cmrltr39,
CMRLTR39,L6-R6,AFTER,RH,839.2,28.55,31.85,9.17,2023-05-22,cmrltr39,
CMRLTR39,L7-R7,BEFORE,LH,848.05,35.1,29.5,2.97,2023-05-15,cmrltr39,
CMRLTR39,L7-R7,BEFORE,RH,847.8,35.35,32.35,5.64,2023-05-15,cmrltr39,
CMRLTR39,L7-R7,AFTER,LH,838.35,28.6,31.55,9.95,2023-05-22,cmrltr39,
CMRLTR39,L7-R7,AFTER,RH,838.45,28.6,31.55,9.64,2023-05-22,cmrltr39,
CMRLTR39,L8-R8,BEFORE,LH,849.0,34.5,29.6,2.95,2023-05-15,cmrltr39,
CMRLTR39,L8-R8,BEFORE,RH,849.5,34.6,31.05,5.8,2023-05-15,cmrltr39,
CMRLTR39,L8-R8,AFTER,LH,838.1,28.65,31.6,9.85,2023-05-22,cmrltr39,
CMRLTR39,L8-R8,AFTER,RH,838.5,28.6,31.4,9.64,2023-05-22,cmrltr39,
CMRLTR39,L9-R9,BEFORE,LH,843.4,37.4,30.7,2.85,2023-05-15,cmrltr39,
CMRLTR39,L9-R9,BEFORE,RH,841.9,37.9,31.95,5.35,2023-05-15,cmrltr39,
CMRLTR39,L9-R9,AFTER,LH,839.2,28.45,32.15,9.45,2023-05-22,cmrltr39,
CMRLTR39,L9-R9,AFTER,RH,839.35,28.6,31.5,9.08,2023-05-22,cmrltr39,
CMRLTR39,L10-R10,BEFORE,LH,843.1,37.35,31.5,2.92,2023-05-15,cmrltr39,
CMRLTR39,L10-R10,BEFORE,RH,844.1,37.4,32.5,5.33,2023-05-15,cmrltr39,
CMRLTR39,L10-R10,AFTER,LH,839.35,28.55,31.75,9.45,2023-05-22,cmrltr39,
CMRLTR39,L10-R10,AFTER,RH,839.3,28.6,31.85,9.17,2023-05-22,cmrltr39,
CMRLTR39,L11-R11,BEFORE,LH,846.7,35.5,31.1,2.75,2023-05-15,cmrltr39,
CMRLTR39,L11-R11,BEFORE,RH,846.6,36.1,32.6,5.65,2023-05-15,cmrltr39,
CMRLTR39,L11-R11,AFTER,LH,838.2,28.6,31.5,9.98,2023-05-22,cmrltr39,
CMRLTR39,L11-R11,AFTER,RH,838.3,28.65,31.35,9.6,2023-05-22,cmrltr39,
CMRLTR39,L12-R12,BEFORE,LH,846.1,35.85,28.8,2.87,2023-05-15,cmrltr39,
CMRLTR39,L12-R12,BEFORE,RH,847.8,35.35,31.6,5.7,2023-05-15,cmrltr39,
CMRLTR39,L12-R12,AFTER,LH,837.3,28.58,31.45,9.99,2023-05-22,cmrltr39,
CMRLTR39,L12-R12,AFTER,RH,837.4,28.6,31.4,9.68,2023-05-22,cmrltr39,
CMRLTR39,L13-R13,BEFORE,LH,846.7,35.6,29.0,2.82,2023-05-15,cmrltr39,
CMRLTR39,L13-R13,BEFORE,RH,847.6,35.3,31.2,5.5,2023-05-15,cmrltr39,
CMRLTR39,L13-R13,AFTER,LH,838.1,28.5,31.4,9.96,2023-05-22,cmrltr39,
CMRLTR39,L13-R13,AFTER,RH,838.3,28.7,31.6,9.72,2023-05-22,cmrltr39,
CMRLTR39,L14-R14,BEFORE,LH,847.6,35.1,30.9,2.97,2023-05-15,cmrltr39,
CMRLTR39,L14-R14,BEFORE,RH,847.85,35.3,31.9,5.4,2023-05-15,cmrltr39,
CMRLTR39,L14-R14,AFTER,LH,839.0,28.6,31.4,9.88,2023-05-22,cmrltr39,
CMRLTR39,L14-R14,AFTER,RH,838.85,28.6,31.45,9.6,2023-05-22,cmrltr39,
CMRLTR39,L15-R15,BEFORE,LH,848.2,34.9,31.1,3.12,2023-05-15,cmrltr39,
CMRLTR39,L15-R15,BEFORE,RH,847.9,35.3,31.6,5.33,2023-05-15,cmrltr39,
CMRLTR39,L15-R15,AFTER,LH,838.7,28.55,31.4,9.99,2023-05-22,cmrltr39,
CMRLTR39,L15-R15,AFTER,RH,838.85,28.6,31.5,9.62,2023-05-22,cmrltr39,
CMRLTR39,L16-R16,BEFORE,LH,849.2,34.5,29.7,3.2,2023-05-15,cmrltr39,
CMRLTR39,L16-R16,BEFORE,RH,848.7,34.85,31.2,5.53,2023-05-15,cmrltr39,
CMRLTR39,L16-R16,AFTER,LH,838.4,28.55,31.5,10.0,2023-05-22,cmrltr39,
CMRLTR39,L16-R16,AFTER,RH,838.5,28.6,31.55,9.61,2023-05-22,cmrltr39,
cmrltr4,L9-R9,before,LH,839.1,30.03,28.5,4.94,2022-05-05,cmrltr4,
cmrltr4,L9-R9,before,RH,839.82,30.26,32.36,7.53,2022-05-05,cmrltr4,
cmrltr4,L9-R9,after,LH,819.56,29.45,31.75,9.87,2022-05-08,cmrltr4,
cmrltr4,L9-R9,after,RH,819.81,29.65,31.86,9.94,2022-05-08,cmrltr4,
cmrltr4,L10-R10,before,LH,840.97,30.09,29.87,6.22,2022-05-05,cmrltr4,
cmrltr4,L10-R10,before,RH,841.02,29.8,32.59,8.2,2022-05-05,cmrltr4,
cmrltr4,L10-R10,after,LH,819.62,29.08,31.91,9.92,2022-05-08,cmrltr4,
cmrltr4,L10-R10,after,RH,819.63,29.03,31.99,9.91,2022-05-08,cmrltr4,
cmrltr4,L11-R11,before,LH,839.75,30.0,28.69,5.21,2022-05-05,cmrltr4,
cmrltr4,L11-R11,before,RH,840.68,30.08,32.5,8.05,2022-05-05,cmrltr4,
cmrltr4,L11-R11,after,LH,818.69,29.17,32.12,9.87,2022-05-08,cmrltr4,
cmrltr4,L11-R11,after,RH,818.89,29.05,32.51,9.93,2022-05-08,cmrltr4,
cmrltr4,L12-R12,before,LH,840.81,29.9,28.71,5.1,2022-05-05,cmrltr4,
cmrltr4,L12-R12,before,RH,841.36,29.54,32.25,8.15,2022-05-05,cmrltr4,
cmrltr4,L12-R12,after,LH,819.01,29.12,31.97,9.9,2022-05-08,cmrltr4,
cmrltr4,L12-R12,after,RH,819.31,29.0,32.48,9.94,2022-05-08,cmrltr4,
cmrltr4,L13-R13,before,LH,841.19,30.17,28.75,5.35,2022-05-05,cmrltr4,
cmrltr4,L13-R13,before,RH,841.14,29.32,31.28,8.03,2022-05-05,cmrltr4,
cmrltr4,L13-R13,after,LH,820.13,29.0,31.11,9.89,2022-05-08,cmrltr4,
cmrltr4,L13-R13,after,RH,820.25,28.97,32.06,9.91,2022-05-08,cmrltr4,
cmrltr4,L14-R14,before,LH,838.69,30.01,29.39,6.02,2022-05-05,cmrltr4,
cmrltr4,L14-R14,before,RH,838.63,29.85,32.54,8.06,2022-05-05,cmrltr4,
cmrltr4,L14-R14,after,LH,819.7,29.11,31.86,9.92,2022-05-08,cmrltr4,
cmrltr4,L14-R14,after,RH,819.8,28.99,32.03,9.94,2022-05-08,cmrltr4,
cmrltr4,L15-R15,before,LH,841.43,29.85,29.4,6.17,2022-05-05,cmrltr4,
cmrltr4,L15-R15,before,RH,841.53,29.74,32.3,8.01,2022-05-05,cmrltr4,
cmrltr4,L15-R15,after,LH,820.23,29.19,31.91,9.89,2022-05-08,cmrltr4,
cmrltr4,L15-R15,after,RH,820.49,28.98,32.48,9.93,2022-05-08,cmrltr4,
cmrltr4,L16-R16,before,LH,840.7,29.72,28.48,5.18,2022-05-05,cmrltr4,
cmrltr4,L16-R16,before,RH,840.65,29.5,32.04,7.84,2022-05-05,cmrltr4,
cmrltr4,L16-R16,after,LH,820.03,29.16,32.05,9.86,2022-05-08,cmrltr4,
cmrltr4,L16-R16,after,RH,820.12,29.03,32.02,9.93,2022-05-08,cmrltr4,
cmrltr4,L8-R8,before,LH,843.67,29.91,28.96,6.15,2022-05-05,cmrltr4,
cmrltr4,L8-R8,before,RH,843.35,29.83,32.12,7.98,2022-05-05,cmrltr4,
cmrltr4,L8-R8,after,LH,820.16,29.2,32.07,9.86,2022-05-08,cmrltr4,
cmrltr4,L8-R8,after,RH,820.04,29.04,32.23,9.92,2022-05-08,cmrltr4,
cmrltr4,L7-R7,before,LH,843.79,29.94,28.97,5.94,2022-05-05,cmrltr4,
cmrltr4,L7-R7,before,RH,843.47,29.65,31.82,7.88,2022-05-05,cmrltr4,
cmrltr4,L7-R7,after,LH,820.44,29.19,31.93,9.86,2022-05-08,cmrltr4,
cmrltr4,L7-R7,after,RH,820.09,29.0,32.06,9.9,2022-05-08,cmrltr4,
cmrltr4,L6-R6,before,LH,843.27,30.14,29.48,6.6,2022-05-05,cmrltr4,
cmrltr4,L6-R6,before,RH,843.0,29.8,31.99,8.19,2022-05-05,cmrltr4,
cmrltr4,L6-R6,after,LH,821.79,29.1,31.87,9.9,2022-05-08,cmrltr4,
cmrltr4,L6-R6,after,RH,821.55,28.98,32.45,9.89,2022-05-08,cmrltr4,
cmrltr4,L5-R5,before,LH,844.689,29.94,28.33,5.08,2022-05-05,cmrltr4,
cmrltr4,L5-R5,before,RH,844.72,30.01,31.67,7.741,2022-05-05,cmrltr4,
cmrltr4,L5-R5,after,LH,821.66,29.12,32.15,9.88,2022-05-08,cmrltr4,
cmrltr4,L5-R5,after,RH,821.43,29.01,32.21,9.91,2022-05-08,cmrltr4,
cmrltr4,L4-R4,before,LH,843.33,29.96,29.14,6.42,2022-05-05,cmrltr4,
cmrltr4,L4-R4,before,RH,842.82,30.01,31.86,8.23,2022-05-05,cmrltr4,
cmrltr4,L4-R4,after,LH,820.93,29.22,31.97,9.89,2022-05-08,cmrltr4,
cmrltr4,L4-R4,after,RH,820.88,29.05,32.09,9.92,2022-05-08,cmrltr4,
cmrltr4,L3-R3,before,LH,843.57,30.09,28.86,5.6,2022-05-05,cmrltr4,
cmrltr4,L3-R3,before,RH,843.48,30.01,31.73,7.92,2022-05-05,cmrltr4,
cmrltr4,L3-R3,after,LH,820.01,29.17,31.82,9.92,2022-05-08,cmrltr4,
cmrltr4,L3-R3,after,RH,819.89,28.96,32.46,9.93,2022-05-08,cmrltr4,
cmrltr4,L2-R2,before,LH,835.47,30.2,29.68,6.57,2022-05-05,cmrltr4,
cmrltr4,L2-R2,before,RH,835.05,30.29,32.31,8.15,2022-05-05,cmrltr4,
cmrltr4,L2-R2,after,LH,821.86,29.22,31.81,9.82,2022-05-08,cmrltr4,
cmrltr4,L2-R2,after,RH,821.72,29.09,32.48,9.87,2022-05-08,cmrltr4,
cmrltr4,L1-R1,before,LH,839.6,30.41,27.64,4.74,2022-05-05,cmrltr4,
cmrltr4,L1-R1,before,RH,839.64,30.05,31.18,7.15,2022-05-05,cmrltr4,
cmrltr4,L1-R1,after,LH,820.93,29.31,31.85,9.88,2022-05-08,cmrltr4,
cmrltr4,L1-R1,after,RH,820.86,29.06,32.23,9.93,2022-05-08,cmrltr4,
CMRLTR40,L1-R1,BEFORE,LH,844.4,36.9,31.0,2.9,2023-05-25,cmrltr40,
CMRLTR40,L1-R1,BEFORE,RH,843.7,37.25,31.5,5.25,2023-05-25,cmrltr40,
CMRLTR40,L1-R1,AFTER,LH,837.6,28.7,32.0,9.35,2023-06-02,cmrltr40,
CMRLTR40,L1-R1,AFTER,RH,837.8,28.6,32.1,9.1,2023-06-02,cmrltr40,
CMRLTR40,L2-R2,BEFORE,LH,844.25,37.05,32.15,3.2,2023-05-25,cmrltr40,
CMRLTR40,L2-R2,BEFORE,RH,839.65,39.45,32.45,5.28,2023-05-25,cmrltr40,
CMRLTR40,L2-R2,AFTER,LH,837.2,28.65,31.95,9.45,2023-06-02,cmrltr40,
CMRLTR40,L2-R2,AFTER,RH,837.15,28.55,31.55,9.05,2023-06-02,cmrltr40,
CMRLTR40,L3-R3,BEFORE,LH,847.05,35.5,31.15,2.95,2023-05-25,cmrltr40,
CMRLTR40,L3-R3,BEFORE,RH,846.85,35.85,32.45,5.5,2023-05-25,cmrltr40,
CMRLTR40,L3-R3,AFTER,LH,838.95,28.7,31.75,9.4,2023-06-02,cmrltr40,
CMRLTR40,L3-R3,AFTER,RH,839.0,28.6,31.85,9.2,2023-06-02,cmrltr40,
